viable	emission	foils	thickness	span	chord	alpha	Cl	Cd	stress	stability
0	2381.06684569056	NACA2410	0.4	45	4	12	1.5254	0.01249	61738909.2316336	150076.036895301
1	2381.07525850314	NACA4308	0.64	45	8	4	0.8885	0.00537	12058296.7617484	145938.357314738
1	2381.13642573397	NACA2211	1.1	40	10	6	0.8916	0.00588	2902525.38498613	163061.581610685
1	2381.89130132389	NACA2405	0.4	45	8	6	0.8879	0.00653	30848393.8532092	151258.74725992
1	2382.69807093077	NACA3207	0.7	45	10	4	0.7601	0.00484	8052972.37709836	148829.047290433
1	2382.84335128143	NACA2308	0.64	45	8	6	0.8872	0.00613	12040653.7839315	149178.249612986
1	2383.40477609028	NACA2405	0.6	45	12	4	0.6749	0.00546	9128809.4994169	158803.749539799
1	2383.44039142865	NACA2405	0.5	40	10	6	0.8899	0.00605	14021437.3329743	163338.585948454
0	2383.44346524583	NACA2409	0.36	45	4	12	1.5224	0.01269	76070972.2074428	150074.991543369
0	2383.83956850504	NACA4407	0.28	45	4	10	1.5219	0.01193	125708674.552574	148199.920862675
1	2384.3974233326	NACA3412	0.96	40	8	6	1.0321	0.00694	4750675.12876671	160799.35706758
1	2384.47446544338	NACA4210	0.6	45	6	6	1.0977	0.0054	18241426.2457053	139021.632689384
1	2384.91357419931	NACA2307	0.42	45	6	8	1.0973	0.0079	37213834.9004549	147797.141346053
1	2385.06672015431	NACA2309	0.9	40	10	6	0.8887	0.00596	4321768.48758645	162554.326651246
1	2385.19140535661	NACA3311	1.32	40	12	4	0.7934	0.00551	1674065.50470398	165570.296365297
1	2385.19140535661	NACA3406	0.72	40	12	4	0.7934	0.0059	5626720.16858839	167755.155312189
1	2385.33777494192	NACA2308	0.8	40	10	6	0.8885	0.00593	5468507.28941968	162353.63700329
1	2385.37055366042	NACA2309	1.08	45	12	4	0.6738	0.00558	2812941.57923127	159263.438070548
1	2385.47330233572	NACA4308	0.8	40	10	4	0.8884	0.00563	5467891.81307872	160922.774220385
1	2386.01134608913	NACA2209	0.54	45	6	8	1.0963	0.00772	22491557.0864408	146940.778126403
1	2386.12112327811	NACA4308	0.48	45	6	6	1.0962	0.00715	28463280.3967132	144898.233412536
0	2386.374629364	NACA2312	0.48	45	4	12	1.5187	0.01215	42685926.3918398	148215.755746644
0	2387.40449783796	NACA2311	0.44	45	4	12	1.5174	0.01222	50756295.7978131	148176.700324428
1	2387.77866810678	NACA3304	0.4	45	10	4	0.7569	0.00511	24558400.6067509	149414.149888229
1	2387.91279542421	NACA2210	1	40	10	6	0.8866	0.00593	3492360.47292253	161778.289079313
0	2387.95904240086	NACA2408	0.32	45	4	12	1.5167	0.01309	95916853.3987178	150122.843278649
1	2388.01162247951	NACA4212	0.96	45	8	4	0.8834	0.00567	5328480.89005367	145976.411236023
0	2388.27592500823	NACA4312	0.48	45	4	10	1.5163	0.01112	42618469.8676149	145404.03041972
1	2388.41964388989	NACA2210	0.8	45	8	6	0.8831	0.00592	7670406.74956894	147077.196522284
0	2388.41964388989	NACA2404	0.32	45	8	6	0.8831	0.00632	47940042.1848059	148967.93984171
1	2388.69165816347	NACA2307	0.56	45	8	6	0.8829	0.00611	15650346.1118981	147921.362011209
1	2389.06790582679	NACA3411	0.88	40	8	6	1.0281	0.00683	5631784.5937429	159345.076013771
0	2389.14735217849	NACA2310	0.4	45	4	12	1.5152	0.01234	61326075.3033769	148114.641524623
1	2389.26806936225	NACA4212	1.2	40	10	4	0.8856	0.00561	2422514.87801416	159982.04844667
1	2389.48081585253	NACA2211	1.32	45	12	4	0.6715	0.00503	1876615.81295131	154547.991081741
0	2389.78111739323	NACA4311	0.44	45	4	10	1.5144	0.01122	50655947.2493793	145342.0269344
1	2390.51221083738	NACA4209	0.54	45	6	6	1.0922	0.00536	22407441.9865097	137681.546104218
1	2390.73176521534	NACA4307	0.56	45	8	4	0.8814	0.00558	15623757.0087518	145011.984617954
1	2391.06109678229	NACA2208	0.48	45	6	8	1.0917	0.00775	28346436.0601093	146045.803447567
1	2391.16545287552	NACA2307	0.7	40	10	6	0.8842	0.00591	7107972.97209266	160959.924257511
0	2391.2070891264	NACA2212	0.48	45	4	12	1.5126	0.01199	42514474.3927681	146879.568484287
0	2391.28630977824	NACA4310	0.4	45	4	10	1.5125	0.01126	61216795.7341325	145138.591777505
1	2391.50020553822	NACA4307	0.42	45	6	6	1.0913	0.00719	37010350.8856889	143973.649852465
0	2391.71975991618	NACA2306	0.36	45	6	8	1.0911	0.00829	50365967.6715178	147829.883332515
1	2391.98271457816	NACA2308	0.96	45	12	4	0.6701	0.00553	3540579.64927632	157597.933370253
0	2392.15773694851	NACA2309	0.36	45	4	12	1.5114	0.01253	75521326.4544989	147967.807482104
0	2392.15773694851	NACA4406	0.24	45	4	10	1.5114	0.01279	169922984.522622	148582.299060918
1	2392.17377668543	NACA3310	1.2	40	12	4	0.7888	0.00554	2013875.06028952	164180.929402194
1	2392.17377668543	NACA3405	0.6	40	12	4	0.7888	0.00578	8055500.24115809	165525.457984897
1	2392.5417279593	NACA3206	0.6	45	10	4	0.7539	0.00498	10871583.3398978	147702.832295441
0	2392.71228151141	NACA2211	0.44	45	4	12	1.5107	0.01209	50532184.0396443	146818.293465448
0	2392.79150216325	NACA2407	0.28	45	4	12	1.5106	0.0136	124775296.523502	150371.417741341
1	2393.4694185702	NACA4211	1.1	40	10	4	0.8825	0.00546	2872901.13531882	158346.749390748
0	2393.8213706372	NACA4309	0.36	45	4	10	1.5093	0.01131	75416394.0834823	144755.760672202
1	2394.14705553922	NACA4307	0.7	40	10	4	0.882	0.00579	7090287.44784633	159736.851838171
1	2394.40395790872	NACA2306	0.48	45	8	6	0.8787	0.00613	21200525.9592038	146886.031935886
0	2395.08890106668	NACA2210	0.4	45	4	12	1.5077	0.01225	61022520.9443647	146727.28070171
1	2395.77338426488	NACA2209	0.9	40	10	6	0.8808	0.0059	4283350.60635326	159889.52733616
1	2396.2716838221	NACA2210	1.2	45	12	4	0.6677	0.00501	2257855.27587815	153064.471655752
1	2396.33040185342	NACA2207	0.42	45	6	8	1.0869	0.00776	36861129.2748605	145040.878759464
1	2396.85760341532	NACA2306	0.6	40	10	6	0.88	0.00589	9628785.42300119	159602.542110563
0	2396.87928779833	NACA4306	0.36	45	6	6	1.0864	0.0072	50149012.2613298	142947.489404782
1	2396.98809350776	NACA4210	0.8	45	8	4	0.8768	0.00538	7615686.37529391	142831.527715826
0	2397.14863801459	NACA4308	0.32	45	4	10	1.5051	0.01138	95183263.6977716	144265.245143344
0	2397.30707931828	NACA2308	0.32	45	4	12	1.5049	0.01293	95170615.5994794	147897.369939159
1	2397.66812919172	NACA2208	0.64	45	8	6	0.8763	0.00604	11892724.2006979	145817.395210465
0	2397.86728249916	NACA2405	0.3	45	6	8	1.0855	0.01205	72154753.3559737	159946.965856246
1	2398.29210875282	NACA3410	0.8	40	8	6	1.0202	0.00666	6762096.52511349	156661.24388689
0	2398.57460974775	NACA2209	0.36	45	4	12	1.5033	0.01243	75116587.3091493	146466.281496407
1	2398.5948754959	NACA2307	0.84	45	12	4	0.6664	0.0055	4598896.47325789	156081.453206345
1	2398.74550001102	NACA4208	0.48	45	6	6	1.0847	0.00554	28164678.2031699	136695.352753424
0	2398.97071300697	NACA4211	0.44	45	4	10	1.5028	0.01063	50267932.862102	142134.23409575
1	2399.1094431893	NACA3409	0.72	40	8	6	1.0195	0.00664	8342539.23504857	156405.7606031
1	2399.16156911	NACA4210	1	40	10	4	0.8783	0.00536	3459666.3696908	156618.323110257
1	2399.30021483322	NACA2209	0.72	45	8	6	0.8751	0.00599	9383852.54322635	145260.102268548
1	2399.3079386953	NACA3404	0.48	40	12	4	0.7841	0.00566	12511722.1948927	163271.256849348
1	2400.66028620113	NACA2305	0.4	45	8	6	0.8741	0.00621	30368939.1452756	146032.888702998
0	2401.66421516961	NACA4307	0.28	45	4	10	1.4994	0.01163	123850178.476989	143968.800725239
1	2402.34375231653	NACA3212	1.44	40	12	4	0.7821	0.00517	1386645.40076033	159855.88048927
1	2402.82080874272	NACA4306	0.6	40	10	4	0.8756	0.00597	9580641.49588619	158658.27424712
1	2402.86169097309	NACA3205	0.5	45	10	4	0.7474	0.00561	15520104.5219062	149394.476767636
1	2402.95633613653	NACA2305	0.5	40	10	6	0.8755	0.00591	13794548.1346433	158348.292072565
0	2403.40706951015	NACA2208	0.32	45	4	12	1.4972	0.01283	94683663.8152306	146463.348859378
0	2403.48629016199	NACA2307	0.28	45	4	12	1.4971	0.01353	123660198.878151	148102.235414786
1	2403.59867294716	NACA2209	1.08	45	12	4	0.6636	0.00502	2770359.20447888	151696.27577238
1	2403.77992568349	NACA3408	0.64	40	8	6	1.0155	0.00664	10517099.9271784	155375.071057341
1	2403.92445748413	NACA4306	0.48	45	8	4	0.8717	0.00555	21031635.915145	142273.31461019
1	2404.19647175771	NACA2207	0.56	45	8	6	0.8715	0.00606	15448268.9279864	144630.771117623
0	2404.51615863595	NACA4210	0.4	45	4	10	1.4958	0.01106	60540881.3613986	142062.979674414
1	2404.67091525815	NACA2306	0.72	45	12	4	0.663	0.00538	6227672.30753672	154038.922933577
1	2404.9892470436	NACA4209	0.9	40	10	4	0.874	0.00526	4250282.05035507	154866.094376582
1	2405.80241140643	NACA2208	0.8	40	10	6	0.8734	0.00584	5375570.36193488	157394.971941414
1	2406.74568206731	NACA3308	0.96	40	12	4	0.7792	0.00567	3108383.47604271	161688.091580903
1	2406.75110316306	NACA2207	0.7	40	10	6	0.8727	0.00585	7015525.91353231	157233.149655301
1	2406.89747274837	NACA3211	1.32	40	12	4	0.7791	0.00503	1643892.65782061	158069.336219322
0	2406.97199884306	NACA4306	0.24	45	4	10	1.4927	0.01195	167820589.517612	143686.433862173
0	2407.92264666517	NACA4209	0.36	45	4	10	1.4915	0.01118	74526967.3196276	141681.055180767
0	2408.56717024004	NACA4409	0.36	40	4	12	1.7116	0.0142	66210057.3404855	156040.828078904
0	2408.73522420836	NACA2205	0.3	45	6	8	1.0756	0.00796	71496686.0522204	143318.788600205
1	2408.80069436475	NACA3407	0.56	40	8	6	1.0112	0.00662	13678454.4170906	154196.902843116
0	2408.82071440863	NACA2304	0.32	45	8	6	0.8681	0.00618	47125750.9009512	144294.76247608
0	2408.98114482475	NACA4410	0.4	40	4	12	1.711	0.01411	53611346.4411967	155781.969039696
1	2409.09272868221	NACA4208	0.64	45	8	4	0.8679	0.00508	11778723.4209583	139042.19702692
0	2410.22306857889	NACA4411	0.44	40	4	12	1.7092	0.01394	44260286.3036421	155192.323000887
0	2410.29926622045	NACA2207	0.28	45	4	12	1.4885	0.01354	122949840.37815	146795.555203951
1	2410.31679291334	NACA2206	0.48	45	8	6	0.867	0.00608	20918238.3141342	143530.610566225
1	2411.08797976481	NACA4305	0.5	40	10	4	0.8695	0.00586	13700010.968672	156328.787383881
1	2411.22350715861	NACA4208	0.8	40	10	4	0.8694	0.00508	5350951.30829653	152657.691872636
1	2411.28307617589	NACA2208	0.96	45	12	4	0.6593	0.00504	3483516.13605115	150338.305928606
1	2411.28307617589	NACA2305	0.6	45	12	4	0.6593	0.00524	8917801.30829095	151756.363418175
1	2411.43519870761	NACA3204	0.4	45	10	4	0.742	0.00581	24074954.749913	148902.474035872
0	2411.48757599809	NACA4208	0.32	45	4	10	1.487	0.01124	94038610.8023296	141128.421502126
1	2411.49456194622	NACA2304	0.4	40	10	6	0.8692	0.00594	21398881.4224584	156613.28598188
1	2412.22089282842	NACA4305	0.4	45	8	4	0.8656	0.00562	30073622.8396643	140985.833408916
1	2412.46764863374	NACA4207	0.42	45	6	6	1.0722	0.00654	36362593.4386839	137558.169829369
1	2412.65384242246	NACA3312	0.96	40	8	6	1.0079	0.00615	4639284.43201625	151597.870976213
1	2412.6655186287	NACA3210	1.2	40	12	4	0.7753	0.00494	1979408.38519582	156301.168615575
1	2412.84983588427	NACA2206	0.6	40	10	6	0.8682	0.00585	9499672.16392004	155896.737354192
1	2413.02602149622	NACA3412	0.72	40	6	8	1.2401	0.00838	10993344.5945716	152020.723902837
1	2413.72805339612	NACA3307	0.84	40	12	4	0.7746	0.0057	4035961.68217355	160326.680058465
1	2414.05498717072	NACA3406	0.48	40	8	6	1.0067	0.00659	18535043.705569	152935.076490535
1	2415.3977508878	NACA3411	0.66	40	6	8	1.2376	0.00838	13056613.7422589	151502.951457026
0	2415.76549119759	NACA4207	0.28	45	4	10	1.4816	0.01144	122379901.581637	140770.54984945
1	2416.02909265858	NACA4207	0.56	45	8	4	0.8628	0.00499	15294052.129738	137268.863884328
1	2416.84513547933	NACA2205	0.4	45	8	6	0.8622	0.00605	29955496.3174197	142121.277612359
1	2417.88159839607	NACA4412	0.48	40	4	12	1.6981	0.01394	36949407.1822018	153520.161727355
0	2418.08858568843	NACA4311	0.44	40	4	12	1.6978	0.01365	43965079.6198945	152933.57315138
0	2418.3645687449	NACA4310	0.4	40	4	12	1.6974	0.01377	53185213.0036746	153097.617172956
1	2418.43356450902	NACA3410	0.6	40	6	8	1.2344	0.0084	15757653.2354297	150897.749417803
0	2418.45899336023	NACA2206	0.24	45	4	12	1.4782	0.01461	166190390.182176	147741.226845811
1	2418.54198642407	NACA4207	0.7	40	10	4	0.864	0.00499	6945587.70401273	150640.740833058
1	2418.95899378962	NACA3212	0.96	40	8	6	1.0025	0.00533	4614428.65670829	147160.72300778
1	2419.04072723327	NACA3209	1.08	40	12	4	0.7711	0.00487	2430475.82668039	154519.185660649
0	2419.05452638609	NACA4309	0.36	40	4	12	1.6964	0.01384	65622073.65763	153078.286938218
1	2419.19251791433	NACA3310	0.8	40	8	6	1.0023	0.00643	6643451.62431018	151218.23509781
1	2419.4906781807	NACA2205	0.5	40	10	6	0.8633	0.00581	13602322.563835	154262.650153072
1	2419.50360056011	NACA2207	0.84	45	12	4	0.6547	0.00511	4518153.5429801	149241.00885716
1	2419.74448402728	NACA4312	0.48	40	4	12	1.6954	0.0136	36890657.1678375	152480.15087754
1	2420.0397217156	NACA2304	0.48	45	12	4	0.6544	0.00509	13830504.8350182	148995.659120358
0	2420.38132103591	NACA4304	0.32	45	8	4	0.8596	0.00563	46664319.1734335	139452.35805402
0	2420.67717161182	NACA2405	0.2	45	4	12	1.4754	0.01828	238860854.019542	155986.528461701
1	2420.862215406	NACA3306	0.72	40	12	4	0.7699	0.00564	5460060.3198843	158437.174236229
0	2421.35960094127	NACA4206	0.36	45	6	6	1.0641	0.00701	49119628.0810761	137502.840315348
1	2421.65911648157	NACA3409	0.54	40	6	8	1.231	0.00839	19400309.5749161	150169.063579998
0	2421.70704008578	NACA4205	0.2	45	4	12	1.4741	0.03597	238650389.66396	197596.927562806
0	2422.0213442432	NACA4308	0.32	40	4	12	1.6921	0.01406	82842416.0881328	152844.915065551
0	2422.15933577144	NACA4407	0.28	40	4	12	1.6919	0.01607	108189550.261645	156568.467690432
1	2422.60780823821	NACA4304	0.4	40	10	4	0.861	0.00549	21197005.1826239	152092.187464044
1	2423.23747090854	NACA4206	0.48	45	8	4	0.8575	0.00491	20689030.3971973	135498.357317919
0	2423.78149945571	NACA2204	0.32	45	8	6	0.8571	0.00613	46528603.9594577	141160.389008367
1	2424.56357278265	NACA3309	0.72	40	8	6	0.9977	0.00648	8164150.46082193	150240.068075426
1	2424.71217904383	NACA4212	0.48	40	4	12	1.6882	0.01327	36733990.4628662	150786.807876487
1	2425.35901433244	NACA3408	0.48	40	6	8	1.2271	0.00837	24475727.434882	149311.70609924
1	2425.86046568952	NACA4206	0.6	40	10	4	0.8586	0.00494	9394630.86839639	148820.478695954
0	2425.95410279797	NACA4211	0.44	40	4	12	1.6864	0.01353	43669872.9361468	151003.773145477
1	2426.40257526474	NACA2204	0.4	40	10	6	0.8582	0.00587	21128071.8324365	153045.037862761
1	2426.93384264845	NACA3208	0.96	40	12	4	0.7659	0.00489	3055327.13591006	152920.949060296
0	2426.98903925975	NACA4210	0.4	40	4	12	1.6849	0.01365	52793546.2412462	151004.280976478
0	2427.1960265521	NACA4307	0.28	40	4	12	1.6846	0.01465	107722747.426424	152826.9896073
1	2427.36671084067	NACA2206	0.72	45	12	4	0.6503	0.00508	6108379.03709069	147514.4113579
0	2427.48262434152	NACA3404	0.32	40	8	6	0.9952	0.00682	41227445.9774612	150879.046450159
1	2427.69279605376	NACA3305	0.6	40	12	4	0.7654	0.00555	7816531.29384179	156454.562467188
1	2427.71614846623	NACA3211	0.88	40	8	6	0.995	0.00528	5450467.53309424	145077.051998421
0	2428.6449375986	NACA4209	0.36	40	4	12	1.6825	0.01375	65084378.0529135	150833.706460372
1	2429.72299641295	NACA3312	0.72	40	6	8	1.2225	0.00811	10837322.6085507	147641.52322422
0	2429.81786558862	NACA4406	0.24	40	4	12	1.6808	0.01728	146291887.619916	157172.841638604
1	2429.81786558862	NACA3308	0.64	40	8	6	0.9932	0.0065	10286148.3482753	149180.36617476
1	2430.57681899392	NACA3407	0.42	40	6	8	1.2216	0.00853	31825011.560439	148634.115391214
0	2432.02573004042	NACA4208	0.32	40	4	12	1.6776	0.01399	82132520.0812313	150553.946832486
0	2432.79793134373	NACA2306	0.24	45	4	12	1.4601	0.0189	164155451.70139	155124.847116082
1	2433.02998475754	NACA4205	0.4	45	8	4	0.8503	0.00495	29542053.4895639	133809.670580688
1	2433.2331559125	NACA3212	0.72	40	6	8	1.2188	0.00701	10804522.5319441	143805.266463464
1	2433.32802508816	NACA3311	0.66	40	6	8	1.2187	0.00818	12857219.7541136	147062.180014582
1	2434.72187220752	NACA3307	0.56	40	8	6	0.989	0.00647	13378156.0705129	148014.177429157
1	2434.87240701756	NACA2205	0.6	45	12	4	0.6461	0.00489	8739255.91579976	144731.704102231
1	2435.43412078788	NACA3207	0.84	40	12	4	0.7603	0.005	3961453.22354319	151708.292645162
1	2435.43412078788	NACA3304	0.48	40	12	4	0.7603	0.00543	12131950.497101	154117.239689171
0	2436.16547588754	NACA4207	0.28	40	4	12	1.6716	0.01438	106891454.706168	150393.774657592
1	2437.10923937531	NACA4205	0.5	40	10	4	0.8503	0.00521	13397492.0375639	147661.344759999
1	2437.21766129035	NACA3310	0.6	40	6	8	1.2146	0.00823	15504897.6180759	146368.304843402
0	2437.50226881734	NACA3406	0.36	40	6	8	1.2143	0.00898	43058522.1875276	148408.221806369
1	2438.92530645229	NACA3209	0.72	40	8	6	0.9854	0.00579	8063499.91389589	144574.515230103
1	2440.79349944997	NACA3306	0.48	40	8	6	0.9838	0.00647	18113416.1096045	146715.235101572
1	2440.91755914122	NACA3309	0.54	40	6	8	1.2107	0.00822	19080385.7045905	145549.65110615
0	2441.96112007352	NACA3405	0.3	40	6	8	1.2096	0.0088	61764281.7679058	146951.747756625
1	2442.5303351275	NACA3211	0.66	40	6	8	1.209	0.0075	12754885.2734252	143189.01486476
1	2444.3438807646	NACA2204	0.48	45	12	4	0.6408	0.00472	13543073.8054396	141728.099393224
1	2445.09180287041	NACA3308	0.48	40	6	8	1.2063	0.00822	24060850.7902357	144660.696606942
1	2446.398078443	NACA3305	0.4	40	8	6	0.979	0.00645	25956057.6282537	145447.593158389
1	2447.79922319126	NACA3208	0.64	40	8	6	0.9778	0.00621	10126657.1233826	144253.915958647
0	2448.44672190068	NACA4206	0.24	40	4	12	1.6538	0.01621	143941887.045346	151194.088122199
1	2449.93013082923	NACA3307	0.42	40	6	8	1.2012	0.00832	31293552.6247539	143914.477546793
1	2450.21473835622	NACA3210	0.6	40	6	8	1.2009	0.00792	15330011.1555634	142733.800170926
1	2451.204088331	NACA4204	0.4	40	10	4	0.8399	0.00665	20677543.1508546	151385.339165795
0	2452.28621169699	NACA3412	0.48	45	4	10	1.4355	0.01075	40347433.5520419	132172.291477419
0	2453.07841821542	NACA3411	0.44	45	4	10	1.4345	0.01078	47983330.9094259	132094.496002079
1	2454.25616523948	NACA3205	0.6	40	12	4	0.7479	0.00572	7637815.20076336	151739.936372584
1	2454.45466074548	NACA3207	0.56	40	8	6	0.9721	0.00636	13149550.5724424	143406.823325755
0	2454.58361060043	NACA3410	0.4	45	4	10	1.4326	0.01081	57982929.9627889	131883.157492009
1	2455.4325430177	NACA3209	0.54	40	6	8	1.1954	0.00809	18839260.8171038	142108.310884513
0	2456.66584230133	NACA3306	0.36	40	6	8	1.1941	0.00861	42342239.4335228	143305.226182434
0	2457.43555406676	NACA3409	0.36	45	4	10	1.429	0.01095	71403980.0869915	131680.290286418
1	2459.98626344954	NACA3208	0.48	40	6	8	1.1906	0.00814	23747698.7074978	141291.035474631
0	2460.36671818493	NACA3408	0.32	45	4	10	1.4253	0.01103	90136672.4791933	131322.190440805
1	2460.52628798793	NACA3206	0.48	40	8	6	0.9669	0.00635	17802258.6261197	142092.787772471
0	2461.97851613847	NACA3305	0.3	40	6	8	1.1885	0.00867	60686879.0353473	142357.998244763
1	2462.30107133573	NACA3204	0.48	40	12	4	0.7426	0.00581	11849515.242861	150553.70136351
1	2464.4069714289	NACA3312	0.48	45	4	10	1.4202	0.01053	39917398.2101079	129388.588100489
0	2464.64463338443	NACA3407	0.28	45	4	10	1.4199	0.01126	117283492.343255	131069.746621627
1	2464.83136777806	NACA3412	0.72	45	6	6	1.0245	0.00682	11822915.837107	128600.735973488
1	2464.91946058403	NACA3207	0.42	40	6	8	1.1854	0.00817	30881932.468684	140342.307140022
1	2465.49003091195	NACA3411	0.66	45	6	6	1.0239	0.0069	14062006.6848848	128762.072475123
0	2466.0706051176	NACA3311	0.44	45	4	10	1.4181	0.0106	47434758.8446545	129245.210682678
1	2466.48115316803	NACA3205	0.4	40	8	6	0.9618	0.00634	25500037.0039371	140809.955268911
0	2468.28878336919	NACA3310	0.4	45	4	10	1.4153	0.01064	57282731.2413341	128928.702088282
0	2468.52644532472	NACA2406	0.24	45	4	12	1.415	0.02817	159084969.630482	170315.622642498
1	2469.44200971529	NACA3410	0.6	45	6	6	1.0203	0.00693	16955203.7883694	128136.281070983
0	2469.69741724926	NACA3411	0.44	40	4	12	1.623	0.01308	42028109.4493396	140886.960282502
0	2470.11139183397	NACA3410	0.4	40	4	12	1.6224	0.01319	50835212.4291043	141006.282075302
1	2470.66335794692	NACA3412	0.48	40	4	12	1.6216	0.01301	35284823.4418812	140555.409719297
0	2470.70648029949	NACA3206	0.36	40	6	8	1.1793	0.00831	41817438.2078163	139528.71458262
1	2470.98228553183	NACA3212	0.48	45	4	10	1.4119	0.01002	39684111.06383	126965.341202603
0	2471.45760944289	NACA3309	0.36	45	4	10	1.4113	0.01075	70519550.1027089	128602.880332198
0	2472.52624357812	NACA3409	0.36	40	4	12	1.6189	0.01349	62624130.5378079	141064.931705775
1	2473.50376570762	NACA3409	0.54	45	6	6	1.0166	0.00695	20856441.6072934	127457.388025306
0	2474.54721486475	NACA3308	0.32	45	4	10	1.4074	0.01079	89004667.6820435	128127.859815008
0	2475.33942138317	NACA3211	0.44	45	4	10	1.4064	0.01034	47043399.5057627	126918.530141483
0	2476.52799789701	NACA3408	0.32	40	4	12	1.6131	0.01397	78974706.8091525	141132.494757488
1	2477.45574451097	NACA3408	0.48	45	6	6	1.013	0.00693	26302958.4399475	126659.568535572
0	2478.52887505646	NACA3311	0.44	40	4	12	1.6102	0.01289	41696649.3132018	138702.422695753
1	2478.52887505646	NACA3312	0.48	40	4	12	1.6102	0.0128	35036767.8256765	138534.356622915
0	2478.58746810872	NACA3210	0.4	45	4	10	1.4023	0.01049	56756570.3523795	126676.403006538
0	2478.66668876056	NACA3307	0.28	45	4	10	1.4022	0.01098	115821475.430461	127819.952818534
0	2479.77079881059	NACA3310	0.4	40	4	12	1.6084	0.013	50396545.6551845	138651.692705809
1	2480.6324826346	NACA3412	0.96	45	8	4	0.8153	0.00602	4917716.17575363	129964.958171568
0	2481.75629418242	NACA3209	0.36	45	4	10	1.3983	0.01058	69869968.7583206	126308.701039726
1	2481.95660925922	NACA3407	0.42	45	6	6	1.0089	0.00691	34215837.0829026	125763.929247791
0	2482.46163361123	NACA3309	0.36	40	4	12	1.6045	0.01323	62067093.3645764	138527.198897463
0	2482.53062937534	NACA3407	0.28	40	4	12	1.6044	0.01476	102594310.798383	141370.134795196
1	2482.72232783361	NACA2412	1.2	45	10	4	0.6971	0.0059	2513125.33036304	135987.589067779
1	2483.0530258751	NACA3412	1.2	40	10	4	0.8164	0.00604	2233221.71003925	141897.661328061
0	2483.18226591558	NACA3406	0.24	45	4	10	1.3965	0.01433	157005060.133547	134910.9164936
1	2484.25552347831	NACA3212	0.48	40	4	12	1.6019	0.01261	34856165.9296679	137000.826923497
1	2484.37170741682	NACA3311	0.66	45	6	6	1.0067	0.00644	13825785.8479085	123656.549114149
0	2485.08356155981	NACA3208	0.32	45	4	10	1.3941	0.01066	88163569.1456138	125890.128632107
0	2485.35945570421	NACA3211	0.44	40	4	12	1.6003	0.01275	41440285.6141578	137035.739546346
1	2485.5287395591	NACA3411	0.88	45	8	4	0.8117	0.00602	5826646.70064893	129070.498264217
0	2485.98041758128	NACA3308	0.32	40	4	12	1.5994	0.01356	78303977.4784939	138421.014216571
0	2487.01535404306	NACA3210	0.4	40	4	12	1.5979	0.01288	50067545.5747447	136939.140855617
0	2487.11613714137	NACA3406	0.36	45	6	6	1.0042	0.00695	46354600.6193183	124964.420282382
1	2487.16785036262	NACA2411	1.1	45	10	4	0.6943	0.00587	2978813.7636256	134999.58174999
1	2488.06753944587	NACA3411	1.1	40	10	4	0.8127	0.00605	2645673.3741344	140916.084806049
0	2488.96537350009	NACA3306	0.24	45	4	10	1.3892	0.01221	156184339.08881	128846.832881945
0	2489.3612100231	NACA3209	0.36	40	4	12	1.5945	0.01304	61680261.9942768	136758.035727498
0	2489.67835936667	NACA3207	0.28	45	4	10	1.3883	0.01085	114673337.854878	125503.054012455
1	2491.39744751166	NACA3310	0.6	45	6	6	1.0003	0.00665	16622846.5642516	123123.123066752
0	2491.94633345656	NACA2405	0.3	45	6	12	0.9998	0.11436	66458150.5345946	504871.060380686
1	2492.08967887689	NACA2410	1	45	10	4	0.6912	0.00587	3588271.42277949	134105.771724965
0	2492.25903211609	NACA3208	0.32	40	4	12	1.5903	0.01324	77858456.5362316	136540.122774455
1	2493.62416259187	NACA3410	1	40	10	4	0.8086	0.00609	3185114.68351586	139968.855409949
0	2493.92232285824	NACA3405	0.3	45	6	6	0.998	0.00724	66338501.9339122	124757.50107186
0	2494.46689656789	NACA3307	0.28	40	4	12	1.5871	0.01471	101488052.024503	138835.663685101
0	2494.59003978091	NACA3206	0.24	45	4	10	1.3821	0.01101	155386103.552148	124991.267403973
0	2495.36384150143	NACA3406	0.24	40	4	12	1.5858	0.01701	138023367.079761	142948.319263621
1	2496.11786663787	NACA3212	0.72	45	6	6	0.996	0.0054	11494020.6674071	117837.677616748
1	2496.5352014059	NACA2409	0.9	45	10	4	0.6884	0.00582	4412019.26054777	133006.468651561
1	2496.5569753938	NACA3309	0.54	45	6	6	0.9956	0.00673	20425608.1686221	122473.462477634
0	2496.60576525557	NACA3306	0.24	40	4	12	1.584	0.01457	137866700.37479	138139.60083358
1	2496.68132477601	NACA3409	0.72	45	8	4	0.8035	0.00609	8616073.04134656	127378.773778551
1	2497.77338587912	NACA4412	0.96	40	8	4	0.935	0.00606	4303731.46535886	133327.562199652
1	2498.75251917344	NACA3210	0.6	45	6	6	0.9936	0.00547	16511506.8941721	117610.777469266
1	2498.77420355644	NACA3409	0.9	40	10	4	0.8048	0.00608	3913760.86284412	138876.295407412
1	2498.86229636242	NACA3211	0.66	45	6	6	0.9935	0.00538	13644500.0892988	117271.945230827
1	2501.60672608696	NACA3308	0.48	45	6	6	0.991	0.00678	25731719.4609951	121741.56053557
1	2504.33082670244	NACA3408	0.8	40	10	4	0.8007	0.00609	4928119.06205778	137800.061784968
